---NEW ATTEMPT---
28.6083860832111 -80.5997669876188
iter int, downrange m, altitude m, north m, lat d, lng d, airq, srf_vel, orb_vel, pressure, temp, engs, ch4pc, loxpc, pitch, heading, roll, shipsep, boostersep, hsrsep
-2, -0.00154158610366473, 186.0919717215, 0.0570439471285766, 28.6083865957098, -80.5997670033949, 3.77793143503926E-08, 0.0771280658809624, 407.868410877021, 0.978222632155194, 282.014404296875, 0, 0.999999875277768, 1, 89.955716105276, 206.927740000848, 116.931847558103, false, false, true
-2, -0.0017925140452734, 186.091964025982, 0.0670865455383307, 28.6083866859353, -80.5997670059628, 3.24417828809676E-08, 0.0672914374228488, 407.868561784252, 0.978222632155194, 282.014404296875, 0, 0.999999873333324, 1, 89.9653571842219, 215.925899918088, 125.931737092125, false, false, true
-2, -0.00201938108799944, 186.091978990473, 0.0754514350418647, 28.6083867610878, -80.5997670082845, 2.39464683885053E-08, 0.0538319879048778, 407.868773910875, 0.978222632155194, 282.014404296875, 0, 0.99999987138888, 1, 89.9722133713043, 227.805657525716, 137.816759756067, false, false, true
-2, -0.00220748435242284, 186.09198479075, 0.0816900974146427, 28.6083868171376, -80.5997670102095, 1.46095237372129E-08, 0.0374713906671003, 407.869235600252, 0.978222632155194, 282.014404296875, 0, 0.999999869444436, 1, 89.9760874565896, 240.397531615949, 150.399043758796, false, false, true
-2, -0.00230092290156351, 186.091989775188, 0.0854781926500594, 28.6083868511709, -80.5997670111657, 6.50287189309442E-09, 0.0192714564829521, 407.869880813765, 0.978222632155194, 282.014404296875, 0, 0.999999867499992, 1, 89.9776945976451, 249.425865934969, 159.428922725563, false, false, true
-2, -0.00232990651524098, 186.091990989633, 0.0866313194873353, 28.6083868615309, -80.5997670114623, 1.32552431983908E-09, 0.000646372538778465, 407.87024393156, 0.978222632155194, 282.014404296875, 0, 0.999999865555548, 1, 89.9779744974062, 251.618480455284, 161.621734982229, false, false, true
-2, -0.00229620431596872, 186.091969427653, 0.0851067501926255, 28.6083868478338, -80.5997670111175, 8.9035211532223E-11, 0.0188668238258869, 407.870864403467, 0.978222632155194, 282.014404296875, 0, 0.999999863611104, 1, 89.9772243951929, 246.312677152992, 156.314677670837, false, false, true
-2, -0.00217608728898748, 186.091982772574, 0.0810124437493127, 28.6083868110494, -80.5997670098882, 2.95504059848503E-09, 0.0365677207501958, 407.871401600328, 0.978222632155194, 282.014404296875, 0, 0.99999986166666, 1, 89.9748279508308, 235.350151651817, 145.352916019821, false, false, true
-2, -0.00199617975518492, 186.091967706569, 0.0745890491351789, 28.6083867533398, -80.5997670080471, 9.20786338448192E-09, 0.0522327579955833, 407.871726392582, 0.978222632155194, 282.014404296875, 0, 0.999999859722216, 1, 89.9698438223682, 222.799362260078, 132.805330985922, false, false, true
-2, -0.00178175211515976, 186.091957759112, 0.0662053585904272, 28.6083866780184, -80.5997670058527, 1.74180796098594E-08, 0.0648906774608103, 407.872115112782, 0.978222632155194, 282.014404296875, 0, 0.999999857777772, 1, 89.9620264802284, 212.204586940211, 122.208913439597, false, false, true
-2, -0.00151737523226626, 186.091943024658, 0.056352565480348, 28.6083865894982, -80.5997670031472, 2.57151623384829E-08, 0.0736421616734536, 407.872360426589, 0.978222632155194, 282.014404296875, 0, 0.999999855833328, 1, 89.9519066616566, 204.482554629197, 114.487004235219, false, false, true
-2, -0.00123136756349793, 186.091932846233, 0.0456542605414217, 28.6083864933817, -80.5997670002203, 3.19833054114001E-08, 0.0773568625550214, 407.87226259333, 0.978222632155194, 282.014404296875, 0, 0.999999853888884, 1, 89.9403627378537, 199.187845802489, 109.195031249971, false, false, true
-2, -0.000972092529023636, 186.091920856386, 0.0348583270092857, 28.608386396388, -80.5997669975669, 3.42655175180256E-08, 0.0758042776244555, 407.872213501577, 0.978222632155194, 282.014404296875, 0, 0.99999985194444, 1, 89.9285487865394, 195.675054361832, 105.67998420445, false, false, true
-2, -0.000693633485400107, 186.091875705868, 0.0246584859360984, 28.6083863047498, -80.5997669947173, 3.20404308193532E-08, 0.0696660025964152, 407.872426680126, 0.978222632155194, 282.014404296875, 0, 0.999999849999996, 1, 89.9173072922267, 193.269667885829, 103.275232130461, false, false, true
-2, -0.000422792499262065, 186.091864772141, 0.0156299594189749, 28.608386223635, -80.5997669919456, 2.63484420249017E-08, 0.0597001303675883, 407.872106575305, 0.978222632155194, 282.014404296875, 0, 0.999999848055552, 1, 89.9073740163469, 191.638945029512, 101.644278163464, false, false, true
-2, -0.000203471303153617, 186.091816257685, 0.008250836048656, 28.6083861573389, -80.5997669897011, 1.87159328852254E-08, 0.0466441357095933, 407.871775021976, 0.978222632155194, 282.014404296875, 0, 0.999999846111108, 1, 89.8993215976395, 190.55968005607, 100.563344302908, false, false, true
-2, -5.7097941982231E-05, 186.091807208955, 0.0029148265133906, 28.6083861093987, -80.5997669882032, 1.08219918374225E-08, 0.0310833301185476, 407.871066901518, 0.978222632155194, 282.014404296875, 0, 0.999999844166664, 1, 89.8936085323521, 189.902262506141, 99.9061707576175, false, false, true
-2, 1.41710321046616E-05, 186.091810271144, -0.00011147599801278, 28.6083860822096, -80.5997669874738, 4.34117424805905E-09, 0.0140022015394951, 407.870708661923, 0.978222632155194, 282.014404296875, 0, 0.99999984222222, 1, 89.890555149179, 189.586133267158, 99.5893338278442, false, false, true
-2, 3.58615290662151E-05, 186.091797472909, -0.000681427713860532, 28.608386077089, -80.5997669872518, 5.98994015296364E-10, 0.00373745605083308, 407.870364095804, 0.978222632155194, 282.014404296875, 0, 0.999999840277777, 1, 89.8903145578216, 189.554124585693, 99.5580783274806, false, false, true
-2, -9.16916462287629E-06, 186.091792958789, 0.00121662923725631, 28.6083860941417, -80.5997669877127, 3.23043366713066E-10, 0.0211021637799188, 407.869800526527, 0.978222632155194, 282.014404296875, 0, 0.999999838333333, 1, 89.8928574321209, 189.818566033953, 99.8236703224077, false, false, true
-2, -0.00013917189406332, 186.091820947826, 0.00546397208308254, 28.608386132301, -80.5997669890431, 3.49395480723643E-09, 0.0372548139812664, 407.869154486531, 0.978222632155194, 282.014404296875, 0, 0.999999836388889, 1, 89.898053746353, 190.41384239849, 100.420740296266, false, false, true
-2, -0.000322927340772213, 186.091836445034, 0.0118053981909622, 28.6083861892741, -80.5997669909236, 9.36012712246189E-09, 0.05125470083249, 407.868908165225, 0.978222632155194, 282.014404296875, 0, 0.999999834444445, 1, 89.9055431101113, 191.385288210227, 101.39013081458, false, false, true
-2, -0.000555448912106182, 186.091871728189, 0.0198826873227315, 28.6083862618427, -80.5997669933031, 1.6610710495579E-08, 0.0623409300155859, 407.868513732274, 0.978222632155194, 282.014404296875, 0, 0.999999832500001, 1, 89.9149002770168, 192.84567204057, 102.849691962857, false, false, true
-2, -0.000816184792643274, 186.09188023489, 0.0292445998580051, 28.6083863459527, -80.5997669959714, 2.36454080923805E-08, 0.0699261277537564, 407.86847315285, 0.978222632155194, 282.014404296875, 0, 0.999999830555557, 1, 89.9255521665522, 194.956026219055, 104.962033078758, false, false, true
-2, -0.00106845832390825, 186.091908002272, 0.0393585164754937, 28.608386436819, -80.5997669985531, 2.88968279162167E-08, 0.0734995324938486, 407.86855512503, 0.978222632155194, 282.014404296875, 0, 0.999999828611113, 1, 89.9368030393402, 197.978042179959, 107.9817029997, false, false, true
-2, -0.00133144795999394, 186.091928263195, 0.0495920206854529, 28.6083865287596, -80.5997670012444, 3.09929647501994E-08, 0.0722374048658924, 407.868358234065, 0.978222632155194, 282.014404296875, 0, 0.999999826666669, 1, 89.9478505685043, 202.324084417353, 112.32837717369, false, false, true
-2, -0.00158386729723416, 186.091951536015, 0.0592413781858407, 28.6083866154521, -80.5997670038276, 2.90044225378091E-08, 0.0659287603878927, 407.868697854084, 0.978222632155194, 282.014404296875, 0, 0.999999824722225, 1, 89.9577336312293, 208.371776656954, 118.37997076927, false, false, true
-2, -0.00178909661159098, 186.091979247518, 0.0676756976865336, 28.6083866912284, -80.5997670059279, 2.34542809856442E-08, 0.0556476876610176, 407.868965330081, 0.978222632155194, 282.014404296875, 0, 0.999999822777781, 1, 89.9656857684773, 216.319746271352, 126.323298968162, false, false, true
-2, -0.00197855101916163, 186.091975436546, 0.0744143388433156, 28.6083867517702, -80.5997670078667, 1.60831936686373E-08, 0.0423025658133851, 407.868972857438, 0.978222632155194, 282.014404296875, 0, 0.999999820833337, 1, 89.9712326623829, 225.55067900647, 135.557729944431, false, false, true
-2, -0.00213977167649969, 186.091979106888, 0.0790889993621412, 28.6083867937686, -80.5997670095166, 8.75609393147912E-09, 0.0267083043895727, 407.869422997681, 0.978222632155194, 282.014404296875, 0, 0.999999818888893, 1, 89.9744008975009, 233.957835375938, 143.964788545572, false, false, true
-2, -0.00220716913205574, 186.091973232105, 0.0814726028414765, 28.6083868151836, -80.5997670102063, 3.0799153396451E-09, 0.00985767231108835, 407.870164177432, 0.978222632155194, 282.014404296875, 0, 0.999999816944449, 1, 89.9756559059446, 238.514267873398, 148.523133588872, false, false, true
-2, -0.00218120857906225, 186.091980913654, 0.0814465119234084, 28.6083868149492, -80.5997670099406, 2.1715860679553E-10, 0.00743497638469708, 407.870721986034, 0.978222632155194, 282.014404296875, 0, 0.999999815000005, 1, 89.975459821865, 237.605685760064, 147.614770022097, false, false, true
-2, -0.00210089819585731, 186.091988717206, 0.0790369879592529, 28.6083867933014, -80.5997670091188, 7.02224582416407E-10, 0.0241477857123748, 407.871002045738, 0.978222632155194, 282.014404296875, 0, 0.999999813055561, 1, 89.9736840627631, 231.64544919591, 141.649829348735, false, false, true
-2, -0.00199636583246438, 186.091972727329, 0.0743898984783245, 28.6083867515506, -80.599767008049, 4.34570624224032E-09, 0.039398160441751, 407.871214681973, 0.978222632155194, 282.014404296875, 0, 0.999999811111117, 1, 89.9698759381017, 222.900773225702, 132.909517938892, false, false, true
-2, -0.00183433421178951, 186.09196958039, 0.0677826720323596, 28.6083866921895, -80.5997670063908, 1.02844290468547E-08, 0.0523753469035638, 407.871692067118, 0.978222632155194, 282.014404296875, 0, 0.999999809166674, 1, 89.963752408024, 214.074524255632, 124.078252564811, false, false, true
-2, -0.00160110166059134, 186.091969197616, 0.0595979221675375, 28.6083866186554, -80.599767004004, 1.71525338135827E-08, 0.0622152279197935, 407.872147896474, 0.978222632155194, 282.014404296875, 0, 0.99999980722223, 1, 89.9554935166171, 206.733025238298, 116.738221496018, false, false, true
-2, -0.00133455850491436, 186.091936844401, 0.050336083211021, 28.6083865354445, -80.5997670012763, 2.32923423622607E-08, 0.0681248489350308, 407.8721702835, 0.978222632155194, 282.014404296875, 0, 0.999999805277786, 1, 89.9456507802099, 201.272511899034, 111.283932967993, false, false, true
-2, -0.00110645002060671, 186.091919793747, 0.0406373989279748, 28.6083864483088, -80.5997669989419, 2.69436437369515E-08, 0.0691008873390255, 407.871886507571, 0.978222632155194, 282.014404296875, 0, 0.999999803333342, 1, 89.9350753830236, 197.452589936798, 107.456733315508, false, false, true
-2, -0.000892412586166188, 186.091898340732, 0.0311691293236728, 28.6083863632432, -80.5997669967515, 2.69577150206671E-08, 0.065585712804039, 407.871898521337, 0.978222632155194, 282.014404296875, 0, 0.999999801388898, 1, 89.9246758243462, 194.778879475202, 104.784599914593, false, false, true
-2, -0.00063258903965681, 186.091871547513, 0.0225014325319566, 28.6083862853702, -80.5997669940925, 2.36659489336003E-08, 0.058318983260416, 407.872305441064, 0.978222632155194, 282.014404296875, 0, 0.999999799444454, 1, 89.9151438791743, 192.877398389659, 102.883183680636, false, false, true
-2, -0.000385175734147699, 186.091854443774, 0.0151115544678109, 28.6083862189775, -80.5997669915606, 1.81539633358824E-08, 0.0479147667179477, 407.871779845009, 0.978222632155194, 282.014404296875, 0, 0.99999979750001, 1, 89.9070467579917, 191.577033849816, 101.581128592185, false, false, true
-2, -0.000236140357619228, 186.091839186847, 0.00938756491396396, 28.6083861675516, -80.5997669900354, 1.17555140116601E-08, 0.0349276264317866, 407.871065174825, 0.978222632155194, 282.014404296875, 0, 0.999999795555566, 1, 89.9008709379083, 190.752077044699, 100.75697795723, false, false, true
-2, -0.000160897106914746, 186.091813758016, 0.00562718228280801, 28.6083861337673, -80.5997669892654, 5.83511807375472E-09, 0.0201886571434697, 407.87074202343, 0.978222632155194, 282.014404296875, 0, 0.999999793611122, 1, 89.8969304387501, 190.29404442135, 100.297385664742, false, false, true
0.0200000000186265, -0.000119967055870016, 186.09180637449, 0.00401848421077094, 28.6083861193143, -80.5997669888465, 1.63800362599847E-09, 0.00452329460494876, 407.87062011888, 0.978222632155194, 282.014404296875, 0, 0.9999997913889, 1, 89.895460739902, 190.124777638186, 100.12829924086, false, false, true
0.160000000149012, -0.00149321991277216, 186.091832425445, 0.00506972557801078, 28.6083861287589, -80.5997670029, 3.47542093210645E-11, 0.0195806206483255, 407.861586828635, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.999096128892759, 0.999096339447266, 89.8970133201711, 190.79716726833, 100.801486581102, false, false, true
0.300000000279397, -0.00332529898804938, 186.091875004582, 0.0093352395342805, 28.6083861670815, -80.5997670216489, 3.26290233315323E-09, 0.0405050378194961, 407.866229754414, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.998192466398375, 0.998192678894532, 89.9023028084139, 191.956616608987, 101.960227258914, false, false, true
0.440000000409782, -0.00398860326932823, 186.091871297918, 0.0166277535524155, 28.6083862325995, -80.5997670284369, 1.15801436320054E-08, 0.0609202730853599, 407.874233397973, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.997288803905749, 0.997289018341798, 89.9110186506467, 192.961744192463, 102.967214716672, false, false, true
0.580000000540167, -0.00434782816706211, 186.091893685982, 0.0265103135607742, 28.6083863213871, -80.5997670321131, 2.402547987973E-08, 0.0775822159943543, 407.871400955557, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.996385141414879, 0.996385357789064, 89.9225150829202, 194.667395885327, 104.673321341533, false, false, true
0.720000000670552, -0.0056196050392909, 186.091918130405, 0.0383935692973323, 28.6083864281496, -80.5997670451281, 3.71920821758473E-08, 0.0901574130833677, 407.864290552874, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.995481478925767, 0.99548169723633, 89.9358981735157, 198.430354375183, 108.438360809088, false, false, true
0.860000000800937, -0.00734754749899489, 186.091959580779, 0.0516372884645912, 28.6083865471348, -80.5997670628113, 4.86651539718572E-08, 0.0977505025111665, 407.864646614656, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.994577816438411, 0.994578036683596, 89.9500793528175, 205.181881525195, 115.184755765795, false, false, true
1.00000000093132, -0.00854159823210139, 186.092013263144, 0.0655413561932624, 28.6083866720529, -80.5997670750308, 5.57148985952726E-08, 0.100058533231158, 407.86980409994, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.993674153952813, 0.993674376130862, 89.9638751639206, 216.657533465877, 126.666385034699, false, false, true
1.14000000106171, -0.00930186263303942, 186.091993613169, 0.0793184036999387, 28.6083867958297, -80.5997670828111, 5.69098888191776E-08, 0.0965605176050436, 407.870412913774, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.992770491468972, 0.992770715578127, 89.9747547622733, 238.712133112442, 148.716596003849, false, false, true
1.28000000119209, -0.0103911754797204, 186.092008234002, 0.0921692042387987, 28.6083869112848, -80.5997670939588, 5.17479125092358E-08, 0.0877830631535866, 407.866862072243, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.991866828986888, 0.991867055025393, 89.9779687982769, 274.185926664835, -175.81223476941, false, false, true
1.42000000132248, -0.0118015937732026, 186.092009751126, 0.103399854461333, 28.6083870121841, -80.5997671083925, 4.16148735231894E-08, 0.0743778433005836, 407.866133062049, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.990963166506561, 0.990963394472659, 89.9731873514477, 302.461693196124, -147.53638569923, false, false, true
1.56000000145286, -0.0129901330042348, 186.092013834044, 0.112436584314245, 28.6083870933726, -80.5997671205557, 2.88178495338817E-08, 0.0570560303688331, 407.869057533352, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.990059504027991, 0.990059733919925, 89.9664001061151, 316.860085594649, -133.144254934079, false, false, true
1.70000000158325, -0.0137934062445817, 186.092015282251, 0.118806509154684, 28.6083871506018, -80.5997671287761, 1.60245283858365E-08, 0.0367927395017468, 407.871006469329, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.989155841551179, 0.989156073367191, 89.9610853088862, 323.858981931236, -126.138841488761, false, false, true
1.84000000171363, -0.0145817669241445, 186.091989357956, 0.12216918679078, 28.608387180813, -80.5997671368439, 5.91832782849214E-09, 0.014608976310544, 407.870011215243, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.988252179076123, 0.988252412814457, 89.9582923799, 326.600095125836, -123.403044568283, false, false, true
1.98000000184402, -0.015512755815483, 186.091991055757, 0.122360528757742, 28.6083871825321, -80.5997671463714, 5.46067321440956E-10, 0.00824461552157115, 407.869551345975, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.987348516602825, 0.987348752261723, 89.9584530399597, 326.241767124222, -123.762150211778, false, false, true
2.1200000019744, -0.016342425651447, 186.092006577179, 0.119409530061275, 28.6083871560195, -80.599767154862, 9.61895486186178E-10, 0.0302252472482667, 407.870944206499, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.986444854131283, 0.986445091708989, 89.9616538887053, 323.013748838235, -126.987055850802, false, false, true
2.26000000210479, -0.0169393128588884, 186.092005089857, 0.113495561215575, 28.6083871028867, -80.5997671609703, 6.90974448040095E-09, 0.0505088405235495, 407.872521955903, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.985541191661499, 0.985541431156255, 89.9673910285656, 315.636535228418, -134.360223775452, false, false, true
2.40000000223517, -0.0174178049521492, 186.092000992037, 0.10496738993826, 28.6083870262673, -80.599767165867, 1.6993409369202E-08, 0.06785072774645, 407.872722339987, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.984637529193472, 0.984637770603521, 89.9740797618323, 300.114384655796, -149.884774540751, false, false, true
2.54000000236556, -0.0179694670658043, 186.092011667788, 0.0943026382046834, 28.6083869304522, -80.5997671715126, 2.89147115844328E-08, 0.0813343236263037, 407.872012574827, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.983733866727203, 0.983734110050787, 89.9778763564251, 270.853440420706, -179.144229547871, false, false, true
2.68000000249594, -0.0185530122691701, 186.09199214913, 0.0820670301161878, 28.6083868205241, -80.5997671774844, 4.01302971828805E-08, 0.0912323965343828, 407.871762959071, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.98283020426269, 0.982830449498053, 89.9740072403893, 237.26975309944, 147.275748035165, false, false, true
2.82000000262633, -0.0199159933988207, 186.092015146278, 0.0682991614878108, 28.6083866968297, -80.5997671914327, 5.09810057235078E-08, 0.10346856477835, 407.86200071197, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.981926541799934, 0.981926788945319, 89.9623613541206, 216.872634504288, 126.879060996783, false, false, true
2.96000000275671, -0.0218864306465133, 186.092040162534, 0.0530280518423372, 28.6083865596299, -80.5997672115975, 6.41635498269982E-08, 0.112454497435865, 407.865418207502, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.981022879338935, 0.981023128392585, 89.946692331417, 206.301942886254, 116.306828042203, false, false, true
3.1000000028871, -0.0223496935878246, 186.091988495551, 0.0367698707268715, 28.6083864135618, -80.5997672163384, 7.4467105895858E-08, 0.118060417257885, 407.878116397599, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.980119216879694, 0.980119467839851, 89.9293762767361, 198.969898716193, 108.974341338581, false, false, true
3.24000000301749, -0.0218529187516114, 186.091931149364, 0.0200612724995016, 28.6083862634472, -80.5997672112546, 8.09456887857357E-08, 0.119649351311578, 407.878785118459, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.97921555442221, 0.979215807287117, 89.9110256867105, 194.024395650647, 104.028969722, false, false, true
3.38000000314787, -0.0222502048131672, 186.091880243272, 0.00347494529852178, 28.608386114431, -80.5997672153203, 8.16561555118747E-08, 0.116397104219949, 407.869378281983, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.978311891966483, 0.978312146734382, 89.8924008208818, 191.406594276674, 101.410256837382, false, false, true
3.52000000327826, -0.0235353015233993, 186.091833698563, -0.012253243382116, 28.6083859731246, -80.5997672284715, 7.5817935272857E-08, 0.107924805301236, 407.867411151509, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.977408229512512, 0.977408486181648, 89.874752041527, 189.984416299853, 99.9872084016801, false, false, true
3.66000000340864, -0.0242443988926443, 186.091790751554, -0.0263655880528507, 28.6083858463354, -80.5997672357282, 6.35881513821199E-08, 0.0944006989337395, 407.874589903234, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.9765045670603, 0.976504825628914, 89.8590007885607, 188.728952735628, 98.7323213538161, false, false, true
3.80000000353903, -0.0241427660244218, 186.091698097065, -0.0382695547902243, 28.6083857393868, -80.5997672346881, 4.75245340435267E-08, 0.0773592456247395, 407.877615166418, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.975600904609844, 0.97560116507618, 89.8457881119365, 187.589907762337, 97.5927122997969, false, false, true
3.94000000366941, -0.0243438169547966, 186.091656472534, -0.0475215157362325, 28.6083856562646, -80.5997672367456, 3.07429302769994E-08, 0.057000433579831, 407.872207618091, 0.978222632155194, 282.014404296875, 0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33, 0.974697242161145, 0.974697504523446, 89.8356664491914, 186.92348837597, 96.9278626368405, false, false, true
